main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
패션의류,ALL,30,[에디션앤드지](에디션앤드지) 이진욱 몽골피에 구스다운 롱패딩 3종택1 NEZ4FP1902,62410,62410,21
패션의류,ALL,31,시크루즈/원피스/바캉스룩/SET상품/빅사이즈,12900,12900,70
패션의류,ALL,32,티메이 여름신상 트레이닝세트 운동복세트 상하세트,10900,10900,69
패션의류,ALL,33,비니수 기획특가 여름신상모음전,3900,3900,69
패션의류,ALL,34,쿨썸머특가 여름가디건 루즈핏 롱가디건 여성 시스루,9900,9900,69
패션의류,ALL,35,[폴로랄프로렌]폴로랄프로렌 남녀공용 베이직로고 반팔티셔츠,31620,31620,0
패션의류,ALL,36,~99사이즈 빅사이즈 린넨팬츠 4종세트+벨트,26910,26910,70
패션의류,ALL,37,제니트 여름BEST 싹쓰리 썸머룩 데일리 루즈핏 니트,9900,9900,0
패션의류,ALL,38,1+1심리스브라/5장세트 심리스팬티 여성팬티 여성속옷,5900,5900,69
패션의류,ALL,39,[지오다노]지오다노 썸머시즌오프 반팔/반바지/팬츠 최대80%OFF,15000,15000,70
패션의류,ALL,40,[라코스테]라코스테 미니 피케 원피스 5종 택1 (EF8470),64990,64990,2
패션의류,ALL,41,[클라이드앤]사은품증정/클라이드앤 현아 추천 썸머 시즌오프,13000,13000,69
패션의류,ALL,42,[트라이]여성팬티5매/여자/여성/속옷/미디/맥시/위생/삼각/면,9900,9900,70
패션의류,ALL,43,이프지 남여공용 티셔츠 빅사이즈 롱 루즈핏 반팔티,7900,7900,69
패션의류,ALL,44,{니트모아} 롱가디건/니트/빅사이즈/시스루/썬가드,9900,9900,69
유아동/출산,ALL,26,[베비언스]베비언스 킨더밀쉬 1단계 200ml 24입,31900,31900,0
유아동/출산,ALL,27,[비바텍]비바텍 럭스360칫솔 스탭_1단계  3P_6단칫솔(4~24개월),18900,18900,70
유아동/출산,ALL,28,[해즈브로]플레이도우 클래식 칼라도우 20팩 1+1 장난감 클레이,39900,39900,0
유아동/출산,ALL,29,[팸퍼스]팸퍼스 베이비드라이 6단계 팬티형 기저귀 28p x 4팩,60900,60900,0
유아동/출산,ALL,30,[하기스]매직팬티/밴드/맥스드라이/네이처/보송/기저귀,39900,39900,0
유아동/출산,ALL,31,블랑슈 센시티브 아기물티슈 캡형 100매x10팩,13750,13750,50
유아동/출산,ALL,32,[아디다스키즈]갤러리아  아디다스키즈 텐저러C EF1092,29160,29160,14
유아동/출산,ALL,33,[스와들업] 신생아 속싸개 뱀부라이트 - 여름속싸개,41900,41900,38
유아동/출산,ALL,34,[미스터버블]폼솝 2종 거품비누 목욕놀이 버블폼 솜사탕+오렌지+증,21900,21900,70
유아동/출산,ALL,35,[월튼키즈]월튼키즈/최대쿠폰12%/아동복SALE/클리어런스,6900,6900,70
유아동/출산,ALL,36,[멜리사][미니멜리사] 지그재그/울트라걸/스위트러브 아동구두 택일,19900,19900,0
신발/잡화,ALL,31,Gotivathy 대형 3단 완자동우산 의전 2인용우산,21000,21000,19
신발/잡화,ALL,32,[휠라] FILA 오크먼트 OAKMONT TR 3종 택1 남녀공용 운동화 스니커즈 어글리슈즈 (1JM00801),45890,45890,0
신발/잡화,ALL,33,팀버랜드  SS 시즌오프 슈즈/의류/가방 外,39000,39000,70
신발/잡화,ALL,34,14K 피어싱 (Gold-Pin) 1+1 외 쥬얼리 모음전,9900,9900,69
신발/잡화,ALL,35,[슈스토리]DFD 소다그룹 남여화 50종택1,49000,49000,50
신발/잡화,ALL,36,[케이스위스]케이스위스 K-SWISS 여름 트랙수트 4종_남성용,38900,38900,2
신발/잡화,ALL,37,판매1위 여름 신상 은침귀걸이 롱 드롭 링 큐빅 세트,3900,3900,69
신발/잡화,ALL,38,[반스]반스 클래식 슬립온 뮬 VN0004KTEO1,53270,53270,0
신발/잡화,ALL,39,[크록스]크록스/슬리퍼/샌들/지비츠/크록밴드/클래식/쪼리,29800,29800,0
신발/잡화,ALL,40,[에버라스트]에버라스트 엘리 여성가방 4종,55050,55050,6
신발/잡화,ALL,41,[플로쥬] 리브샌들+엠보슬리퍼 (2종),37050,37050,5
신발/잡화,ALL,42,2세트행사 12종 머리끈세트 헤어끈,4500,4500,0
신발/잡화,ALL,43,국산 10켤레 남자양말 패션 발목 덧신 중목 정장 여름,6400,6400,1
스포츠/자동차,ALL,55,[나이키]시즌SALE 나이키/아디다스 반팔 반바지 50종,14900,14900,66
스포츠/자동차,ALL,56,[BUFFALO](현대Hmall)[오후5시 택배마감] 1+1 버팔로 구명조끼 (블랙),38900,38900,0
스포츠/자동차,ALL,57,[베스트웨이]물놀이 베스트웨이 튜브 풀장 물놀이용품전,32900,32900,50
스포츠/자동차,ALL,58,[블랙야크]블랙야크 등산룩 티셔츠/팬츠/역시즌 아우터 외,39600,39600,41
스포츠/자동차,ALL,59,샤오미 미자아 휴대용 공기 펌핑기/에어펌프/공기펌프,36900,36900,0
스포츠/자동차,ALL,60,[밸롭]물놀이 워터슈즈/남성/여성/아동 아쿠아슈즈,9900,9900,60
스포츠/자동차,ALL,61,[안다르]20%+10% 안다르 시즌오프 Vol.1,23900,23900,38
스포츠/자동차,ALL,62,[크록스]크록스 라이트라이드 클로그 블랙슬레이트 204592-0DD,41900,41900,0
스포츠/자동차,ALL,63,[훠링]2개1세트/ NCR 퓨전X501 하이브리드 자동차 와이퍼,19800,19800,16
스포츠/자동차,ALL,64,써니워터 투명 유리 보트 2인용 물놀이보트 투명보트,32580,32580,0
스포츠/자동차,ALL,65,[엠피온]엠피온 SET-525 무선하이패스 태양광충전 거치대포함,50900,50900,53
스포츠/자동차,ALL,66,[크록스]크록스 라이트라이드 7종 컬러,38710,38710,0
스포츠/자동차,ALL,67,(스코트라(SCOTRA)) [스코트라] 구명조끼 부력보조복  수영보조용품 아동 성인용 라이프자켓 워터파크 A...,45900,45900,15
스포츠/자동차,ALL,68,[크록스][크록스]2020 크록 밴드/바야 밴드 성인용 12종 (11016/205089),28580,28580,4
스포츠/자동차,ALL,69,CAMP21렉타타프(대형) 그늘막텐트 방수천막 사각타프,69210,69210,0
생활/주방/건강,ALL,47,[릴리유]릴리유 퓨어퍼플 물티슈 캡72매X10팩(1BOX),16900,16900,52
생활/주방/건강,ALL,48,국내산 비말차단마스크 흰색(대형) KF-AD 30매,20900,20900,0
생활/주방/건강,ALL,49,[살림백서]NEW 배수구 클리너 100g x 9개 블루 싱크대 세정제,10000,10000,66
생활/주방/건강,ALL,50,[에코후레쉬]세탁조클리너 100g x 9개_곰팡이세균 99.9% 제거,10000,10000,66
생활/주방/건강,ALL,51,KF94 마스크 50매 식약처인증 국산 황사 방역 마스크 휴안청플러스 (plus_1ea_0507),40000,40000,0
생활/주방/건강,ALL,52,마스크 꼼짝마스크 50매 KF94 황사 미세먼지 필터 대 a,69800,69800,0
생활/주방/건강,ALL,53,[모나리자]모나리자 미용티슈 250매 3입 4개 총12개 각티슈 휴지,15900,15900,0
생활/주방/건강,ALL,54,바이린 글로벌1위 일회용 3D마스크 5장 1세트,4900,4900,0
생활/주방/건강,ALL,55,블랑슈 센시티브 아기물티슈 캡형 100매x10팩,13750,13750,50
생활/주방/건강,ALL,56,휴그린 코오롱제약 휴그린 비말차단 마스크 (KF-AD),46900,46900,2
생활/주방/건강,ALL,57,[테크액체세제]테크 파워액체세제 대용량 8L (일반/드럼겸용),11900,11900,20
생활/주방/건강,ALL,58,[리벤스]빨래바구니 스윙 3단,27900,27900,6
생활/주방/건강,ALL,59,콩나물 재배기 집콕템 콩나물재배기+국산콩증정,5900,5900,7
도서/음반,ALL,63,키움북스 - 마우스 매스 한글판/영어판 (전10권),34000,34000,0
도서/음반,ALL,64,8월 잡지 (2020) 얼루어 싱글즈 엘르 보그 바자 W 마리끌레르 코스모폴리탄 지큐 아레나옴므 맵스 데이즈드,6500,6500,0
도서/음반,ALL,65,쿠폰할인+선물) 2020년 1 2학기 디딤돌 초등 기본 원리 응용 문제유형 최상위S 수학 국어 3 4 5 6 편,11700,11700,0
도서/음반,ALL,66,키움북스 - 행복한 안전동화 (전20권),71280,71280,10
도서/음반,ALL,67,(베스트위인전-특가) 톨스토이 뉴통큰인물이야기 전100권세트 : 리뉴얼출시 세이펜버전(별매) 위인전집,285000,285000,38
도서/음반,ALL,68,(블루앤트리) 세쌍둥이 시리즈 + 디지털북 (선택구매)(전원선물: 말하는 세이펜 차트 3장),33000,33000,0
도서/음반,ALL,69,유아동 수준별 다개국어 리더스/Spring Into Reading 픽션/영어/중국어/스페인어,63800,63800,50
도서/음반,ALL,70,키즈엠 부엉이 북클럽 5호(1개월) 4~7세 연령별 선택구매,61420,61420,23
도서/음반,ALL,71,(도치맘) 아서 어드벤쳐 세이펜 버전 21종 (Paperback + Mp3 CD),138000,138000,45
도서/음반,ALL,72,(프뢰벨가족) 가족과 함께 세계여행을 떠나요 /세계1/세계2/지구/유럽/축제,50400,50400,10
도서/음반,ALL,73,만점왕 / 동아전과 (사은품특별판) 2학기,30150,30150,0
도서/음반,ALL,74,아이유 (IU) - 2019 IU Tour Concert [Love  poem] in Seoul Blu-ray  아이유,58700,58700,0
도서/음반,ALL,75,[버니북스]동화도서관 960편 한글 영어 생활 명작 전래 수학 창작 위인 (스마트폰용 한글/영어),49000,49000,50
도서/음반,ALL,76,2.미국시리즈 강의이벤트 FULL (RFV+RFV PLUS+ATR)+단어장,144000,144000,10
도서/음반,ALL,77,[동아출판]7세 초능력 한글 /한글쓰기/도형 비교 시계 규칙/창의력 집중력/덧셈 뺄셈 각 2권세트 선택구매,21420,21420,15
가구/침구,ALL,64,(보드래) 시원한 여름이불 / 여름이불세트,9900,9900,69
가구/침구,ALL,65,[하이홈테크]반짝특가 인테리어 단열벽지 20/30M 접착식,25500,25500,66
가구/침구,ALL,66,[이노하우스]사계절 접착식 단열벽지 30/20M 정품 보냉 시트지,24650,24650,71
가구/침구,ALL,67,HJC체어 편한 사무용 책상 컴퓨터 의자,54280,54280,12
가구/침구,ALL,68,(현대Hmall)[Hmall x UFO] 캠퍼필드 코코 폴딩박스 캠핑테이블 포켓세트,26700,26700,6
가구/침구,ALL,69,[듀오백]DK 922 패브릭 좌식의자 폴딩형 본사직영,43250,43250,0
가구/침구,ALL,70,[쁘리엘르](1+1)스프레드 이불겸패드/베개커버,21900,21900,59
가구/침구,ALL,71,방수 매트리스커버/순면 침대커버/매트리스 방수커버,10580,10580,66
가구/침구,ALL,72,[양키캔들](전구2개)캔들워머(빛조절)/양키캔들/우드윅/향초,19900,19900,66
가구/침구,ALL,73,[나노도깨비겔]테이프 22종세트,29800,29800,0
가구/침구,ALL,74,[이블랑]시어서커/인견/60수 아사/모달와플/피그먼트 여름침구,35550,35550,0
가구/침구,ALL,75,[굿몽]국산 여름 마이크로 순면 고정밴딩 침대패드 패드,16900,16900,6
가구/침구,ALL,76,[네모라인]1+1 꿀잠베개 마이크로화이바 다운필100% 베개솜/경추,15900,15900,38
식품,ALL,82,[프렌치카페]카페믹스/믹스커피/ 프렌치카페 커피믹스 300T+믹스10T,28690,28690,10
식품,ALL,83,[웅진]빅토리아 레몬 500ml x 40개입,17900,17900,17
식품,ALL,84,[스타벅스]컵커피 스키니라떼 200mlX10컵 X우드트레이+전용포장,24900,24900,0
식품,ALL,85,[동원참치]라이트 스탠다드 참치 100g 15캔 원터치,17500,17500,23
식품,ALL,86,코카콜라_캠핑쿨러팩_350MLx12,15900,15900,0
식품,ALL,87,옥주부 생선까스 6팩 +새우까스 3팩 +소스,32310,32310,10
식품,ALL,88,[매일우유]멸균우유 200ml 24팩 /우유/매일/음료/박스포장,13900,13900,10
식품,ALL,89,(현대Hmall)[냉동마트]매일 상하 아기치즈 100매 /어린이치즈,24500,24500,0
식품,ALL,90,[순수식품]진짜 석류 콜라겐 젤리 스틱 3박스(45포) 300달톤,25900,25900,50
식품,ALL,91,코카콜라제로 190ml x 60CAN,28900,28900,9
식품,ALL,92,석쇠닭갈비 300g 5팩 집에서 먹는 바삭촉촉 치킨,28900,28900,30
화장품/헤어,ALL,61,[라네즈]네오 쿠션 글로우15G/24시간모공커버/쿠션팩트,21250,21250,15
화장품/헤어,ALL,62,[케라시스]케라시스 대용량 샴푸/린스/바디워시 4000mlx2개,19900,19900,15
화장품/헤어,ALL,63,로레알 에르네뜨 스프레이 500ml 헤어스프레이,10400,10400,0
화장품/헤어,ALL,64,[TS탈모샴푸]올뉴플러스 티에스 샴푸구성(TS샴푸500gx4개 100gx4개 6gx4개),71910,71910,10
화장품/헤어,ALL,65,[코리아나](12%중복쿠폰) 앰플엔 싹쓰리 여름 빅세일 SALE,13900,13900,69
화장품/헤어,ALL,66,[실크테라피][실크테라피] 오리지널 헤어에센스 최대용량 특집 (총용량 910ml),59820,59820,14
화장품/헤어,ALL,67,[비오템옴므](신세계강남점)[HOT] 아쿠아파워 올인원 프레시 로션-인-젤 200ml 세트,45400,45400,12
화장품/헤어,ALL,68,[헤라 옴므]헤라 옴므 블랙 퍼펙트 2종 세트,58410,58410,1
화장품/헤어,ALL,69,[헤드앤숄더]헤드앤숄더 가려운두피 샴푸 850ml 2개 + 증정,17170,17170,38
화장품/헤어,ALL,70,[팬틴]팬틴 극손상케어 트리트먼트 220ml 3개,14960,14960,20
화장품/헤어,ALL,71,[엠도씨]화이트닝 스킨 플러스 로션/올인원/남성미백 스킨로션,23000,23000,0
화장품/헤어,ALL,72,[빌리프]4+1 AHC 타임 리와인드 아이크림 포페이스 시즌 8 30ml 4개 + 12ml,26700,26700,4
화장품/헤어,ALL,73,[더샘]더샘 BEST 상품 50% 할인 + 중복쿠폰 20% + 사은품,12000,12000,20
화장품/헤어,ALL,74,[백옥생]썬크림 3개/SPF50+ PA+++ 미백+주름+자외선 3중기능성,9900,9900,67
화장품/헤어,ALL,75,[케라시스]케라시스 퍼퓸 샴푸/린스  러블리x5개(샴3+린2)+사은품,16900,16900,15
여행,ALL,84,석정온천휴스파 스파+온천 이용권 (~8/16까지)/온천/웰파크시티,21000,21000,40
여행,ALL,85,|최대 10만원 할인||제주 호텔| 휘슬락 호텔 (제주시),74000,74000,0
여행,ALL,86,|최대 10만원 할인||전남 호텔| 여수 베네치아 호텔 앤리조트 (여수),201600,201600,0
여행,ALL,87,(문자발송/당일사용가능) 롯데월드 서울스카이 전망대 이용권(7/1~8/2),19000,19000,29
여행,ALL,88,원마운트 워터파크 성수기 입장권 (7/27~8/17),23900,23900,0
여행,ALL,89,잭슨나인스 세종점/세종키즈카페/실내놀이터/놀이터/키즈파크/세종놀이동산/세종가볼만한곳,12900,12900,0
여행,ALL,90,|최대 10만원 할인||제주 호텔| 아트스테이 서귀포 하버 (서귀포시),45000,45000,0
여행,ALL,91,"|최대 10만원 할인||경기 호텔| 이천 미란다 호텔 (하남,광주,여주,이천)",64900,64900,0
여행,ALL,92,|최대 10만원 할인||제주 호텔| 제주 부영호텔&리조트 (서귀포시),77000,77000,0
여행,ALL,93,|경북| 울릉도 독도 2박3일(2020.7~11월) / 강릉묵호항 집결/왕복셔틀(선택)/특식/울릉도여행/서울경기出,229000,229000,0
여행,ALL,94,신북온천 스프링폴/워터파크/온천/스파(~08.09),19500,19500,0
여행,ALL,95,[대명리조트](문자발송)강원 홍천 소노벨 비발디파크 객실+오션월드 2인+조식 2인+부대시설 이용권,98900,98900,1
컴퓨터/전자,ALL,94,[브라운]브라운 전기면도기 시리즈9 9355s Thank you 패키지,244000,244000,15
컴퓨터/전자,ALL,95,[삼성전자]제트2.0 VS15R8577S5CW 청정스테이션,749000,749000,18
컴퓨터/전자,ALL,96,[삼성전자]인증점 갤럭시 버즈 플러스 블루투스이어폰/SM-R175,128500,128500,6
컴퓨터/전자,ALL,97,샤오미 최신초음파세척기 안경악세사리세척기 Dr.Ozawa,26700,26700,0
컴퓨터/전자,ALL,98,[삼성전자]삼성 공식인증 마이크로SD EVO PL MB-MC256HA/KR ED,39960,39960,3
컴퓨터/전자,ALL,99,[샤오미]샤오미 Zanjia 핸디형 휴대용 스팀 다리미,21600,21600,0
컴퓨터/전자,ALL,100,갤럭시탭A 8.0 (2019) LTE 32G/사은품/당일출고,174430,174430,0
패션의류,ALL,45,[올시즌]전상품여름대특가/반바지/5부/3부/핫팬츠/숏츠/스커트,6900,6900,70
패션의류,ALL,46,달리샵 대박난 베스트 원피스/티셔츠,9900,9900,70
패션의류,ALL,47,알베테 여름첫세일-면100%반팔티/슬라브 95~110까지,7900,7900,69
패션의류,ALL,48,[코데즈컴바인 이너웨어](신세계강남점)여성세트[브라1+팬티2] 16종택1 (옵션가 有),27200,27200,20
패션의류,ALL,49,스타스텝 특가 빅사이즈/원피스/티셔츠/세트,12900,12900,69
패션의류,ALL,50,엘룬/M~5XL/반팔티/티셔츠/쿨론티/빅사이즈/반바지,8900,8900,69
패션의류,ALL,51,풍기인견 파격세일 엄마옷로즈맘 50대중년여성의류,12900,12900,70
패션의류,ALL,52,[핫코드]여름 남자 반팔셔츠/빅사이즈/와이셔츠/린넨체크/행사,13900,13900,69
패션의류,ALL,53,[퍼스트클로]여름세일~3900원/쿨레깅스/1+1/반바지/린넨/와이드4XL,6900,6900,70
패션의류,ALL,54,[체이스컬트]체이스컬트 여름 싹쓰리 쇼핑 티셔츠/팬츠/원피스 외,9900,9900,70
패션의류,ALL,55,[나인스텝]쇼캉스 본사독점극강혜택~ 원피스/블라우스外,19900,19900,39
유아동/출산,ALL,37,세이펜과 떠나는 한국 세계여행 회전지도(세이펜별매),23410,23410,0
유아동/출산,ALL,38,[세타필]세타필 대용량1+1(로션 473ml+로션 473ml) +사은품4종,20900,20900,46
유아동/출산,ALL,39,[디스커버리]키즈 레스터 롱다운 자켓(DKDJ54961),110080,110080,14
유아동/출산,ALL,40,[매일유업]매일 앱솔루트명작 분유 3단계 800g 3캔,47900,47900,56
유아동/출산,ALL,41,[닥터아토]손소독 티슈 20매 10팩_O249,13900,13900,69
유아동/출산,ALL,42,[루솔]루솔 진한 배도라지즙 40포 선물세트 :진한배즙(40),39600,39600,0
유아동/출산,ALL,43,[모윰] 실리콘 트레이 초강력 흡착식판+뚜껑세트 (컬러선택),34900,34900,0
유아동/출산,ALL,44,[에버라스트]22%쿠폰 여름 트레이닝복 상하복 티셔츠 바지 의류,10900,10900,69
유아동/출산,ALL,45,[미스터버블]오리지널 버블바스1060ml +1060ml+펌프+버블밤,24800,24800,69
유아동/출산,ALL,46,[베베숲][베베숲] 시그니처 그린 70매 캡 20팩,38540,38540,5
유아동/출산,ALL,47,우리 아이 첫 감정 연습 세트(전10권): 생활 속 10가지 감정(재정가세트),96000,96000,20
유아동/출산,ALL,48,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,13690,13690,37
유아동/출산,ALL,49,아동팬티.속옷.런닝.삼각.쥬니어.드로즈.여아.남아동,5900,5900,69
신발/잡화,ALL,44,[이사도라]여름 신상 뮬슬리퍼 젤리슈즈 뮬스니커즈,8900,8900,0
신발/잡화,ALL,45,[베어파우]베어파우 초특가 특집전 (리프 메쉬 슬립온),38000,38000,4
신발/잡화,ALL,46,플랫 샌들 미들굽 스트랩 웨지 힐 통굽 여름 여자여성,16800,16800,11
신발/잡화,ALL,47,[컨버스]CHUCK TAYLOR ALL STAR OX CLASSIC 척테일러 올스타 옥스 클래식_M9166 (M9166C)/ 컨버스,38730,38730,19
신발/잡화,ALL,48,(TIOHOH) TIOHOH - T3 대형 3단우산 심플한 우산 111cm,21800,21800,0
신발/잡화,ALL,49,[엔비]여름 가방 밀짚 라탄 왕골 미니 숄더 백,9900,9900,66
신발/잡화,ALL,50,검증된 베스트 남자신발/스니커즈/운동화/신발/슬립온,14800,14800,69
신발/잡화,ALL,51,1+1+1 세트 헤어 곱창 밴드 머리끈 집게핀 버킷햇,5900,5900,40
신발/잡화,ALL,52,[니콜]1+1 백화점 동일 상품 균일가/신상 남녀공용 선글라스,31900,31900,69
신발/잡화,ALL,53,[BT21]단독 특가 BT21 베베/POP/페이스/인형/패턴 슬리퍼,8900,8900,69
신발/잡화,ALL,54,[크록스][모다아울렛]정품 툴룸 여성샌들 206107-00W,38310,38310,3
신발/잡화,ALL,55,탐스백 여름신상/ 숄더백/미니백/라탄백/여성가방,16900,16900,69
신발/잡화,ALL,56,(현대Hmall)버켄스탁(BIRKENSTOCK) ARIZONA EVA 슬리퍼 (mens),36450,36450,19
신발/잡화,ALL,57,14K귀걸이(Gold-Pin) 외 로즈골드 쥬얼리 특가전,9900,9900,70
스포츠/자동차,ALL,70,[크록스]크록스 라이트라이드 클로그 네이비페퍼 204592-4CC,38520,38520,0
스포츠/자동차,ALL,71,일본화로 미니화로 개인화로 가정용화로 바베큐그릴,19900,19900,23
스포츠/자동차,ALL,72,[휠라]FILA 성인/아동 여름철 반팔티/신발/슬리퍼/이지웨어,24900,24900,69
스포츠/자동차,ALL,73,[빈폴스포츠] B.Bench 남/여공용구스 다운 롱 패딩(BO9938F05_IBON),69760,69760,36
스포츠/자동차,ALL,74,[아이더]여름 쿨한 BEST템 싹쓰리 파격특가 세일 ~70%OFF,29900,29900,56
스포츠/자동차,ALL,75,[오토비]AZ100 블랙박스 32G 2배저장 전후방FHD 무료장착 AS2년,159000,159000,50
스포츠/자동차,ALL,76,머슬팜 컴뱃 100% 웨이 프로틴 초콜릿밀크 2269 g,58900,58900,0
스포츠/자동차,ALL,77,[벤디스익스트림]커플 래쉬가드 세트 빅사이즈 집업 수영복 팬츠,12900,12900,69
스포츠/자동차,ALL,78,[차모아]코일매트 카매트 20mm 추가금없는 풀확장형+풀셋트,29800,29800,0
스포츠/자동차,ALL,79,[더가온]차량용 코일매트 카매트 코일카매트 자동차매트,23690,23690,21
스포츠/자동차,ALL,80,[멜킨스포츠]폴민바이크 와이드형 실내 자전거 운동기구 MKHB-01/ 멜킨,118750,118750,17
스포츠/자동차,ALL,81,[케이4캠프]60~120 테이블/접이식 캠핑테이블/피크닉/야외/매대,20900,20900,36
생활/주방/건강,ALL,60,[올리빙]올리빙  도트아이스박스 민트 21L,17900,17900,5
생활/주방/건강,ALL,61,[다우니]초고농축 다우니 섬유유연제 엑스퍼트 실내건조 1L 3개,16500,16500,50
생활/주방/건강,ALL,62,[리스테린]리스테린 쿨민트 750ml 4개,20900,20900,12
생활/주방/건강,ALL,63,[다우니]다우니 퍼플 1L 화이트티와 릴리 향 6개 +사은품,23850,23850,10
생활/주방/건강,ALL,64,[캐츠랑]캐츠랑 전연령 20kg(5kg x 4개) 캣츠랑 고양이사료 NEW,45000,45000,0
생활/주방/건강,ALL,65,[더블에이]더블에이 A4 복사용지(A4용지) 80g 5000매 2BOX,42500,42500,14
생활/주방/건강,ALL,66,[다우니]다우니 엑스퍼트 실내 건조 1L 4개 +사은품,20700,20700,10
생활/주방/건강,ALL,67,[HP]HP A4 복사용지(A4용지) 80g 2500매 2BOX/더블에이,31200,31200,13
생활/주방/건강,ALL,68,[HP]HP A4 복사용지(A4용지) 75g 2500매 2BOX/더블에이,28900,28900,13
생활/주방/건강,ALL,69,[잘풀리는집]잘풀리는집 따뜻한감동3겹 25m30롤 2팩/화장지/휴지,21900,21900,8
생활/주방/건강,ALL,70,[쏘피]안심숙면팬티 오버나이트 생리대 L 5P x 3팩+무표백2P,10900,10900,50
생활/주방/건강,ALL,71,[크리넥스]데코 앤 소프트 화장지 27M30롤X2팩/휴지,33900,33900,41
생활/주방/건강,ALL,72,[덴티스테]프리미엄 치약 덴티스테 11종,58900,58900,1
생활/주방/건강,ALL,73,[생활공작소]생활공작소 주방세제 4L 2입 쌀뜨물향 1종 친환경인증,14840,14840,50
도서/음반,ALL,78,(쿠폰할인-특가) 한글과 영어로 읽는 똑똑성교육동화 총15종 세트 : 세이펜별매,212840,212840,34
도서/음반,ALL,79,{Online Fansign Event} 에이티즈 (ATEEZ) - ZERO : FEVER Part.1,14900,14900,0
도서/음반,ALL,80,[EBS교육방송](사은품증정) EBS 초등 기본서 만점왕 국수/국사과/전과목 세트 2020년 1학기 2학기 : 선택,30150,30150,0
도서/음반,ALL,81,[우공비]2020년 2학기 신사고 우공비국사과/ 전과목세트/국사과+쎈수학,38250,38250,10
도서/음반,ALL,82,랜덤_RHK 피콜로 재미 그림책 (전74권),81500,81500,59
도서/음반,ALL,83,강다니엘 데뷔 1주년 온택트 팬미팅 공식티셔츠,25000,25000,0
도서/음반,ALL,84,1.미국교과서 강의이벤트 (RFV / RFV PLUS / ATR ) + 단어장,46800,46800,10
도서/음반,ALL,85,(백종원이 추천하는 집밥 메뉴) 믿고 보는 백종원의 요리책 시리즈 (선택구매),9900,9900,0
도서/음반,ALL,86,(예약판매) 몬스타엑스 2020 화보집 MONSTA X 2020 PHOTO BOOK (XIESTA) / 포토북 발매일 : 8월 12일,42000,42000,0
도서/음반,ALL,87,카드할인+사은품) 2020년 1 2학기 우등생 해법 세트 초등 문제집 1 2 3 4 5 6 학년 국어 수학 과학 사회,36900,36900,0
도서/음반,ALL,88,권당사은품) 2020년 쎈수학 중등 -  라이트 쎈 개념쎈 중등 수학 1 2 3 학년 중학 문제집 상 하,12600,12600,0
가구/침구,ALL,77,특가 누빔 요커버 S/D/Q/요솜/순면/요매트/요/커버,11670,11670,61
가구/침구,ALL,78,[리앤데코]열대야날릴 시원한 대형 대나무돗자리 모음 파워세일,26900,26900,69
가구/침구,ALL,79,(1+1) 사계절 3중직 암막커튼 거실커튼 창문커튼 커텐,10900,10900,69
가구/침구,ALL,80,순면 모달 먼지없는 차렵이불세트 침구세트,49900,49900,0
가구/침구,ALL,81,[쁘리엘르]1+1 발매트 키친매트 리빙러그 순면 사계절 인테리어,10900,10900,58
가구/침구,ALL,82,냉감 여름 차렵이불 알러지케어 누비이불 순면/극세사,13900,13900,69
가구/침구,ALL,83,특가할인 9700원~ 무료배송(전신거울/벽거울/화장대),19700,19700,1
가구/침구,ALL,84,NEW 커블체어 와이더 바른자세 허리 교정의자 (1793058),64230,64230,7
가구/침구,ALL,85,일루일루 미니 타이탄 로얄체어 3색상,69210,69210,0
가구/침구,ALL,86,땀 걱정없는 쿨소재 여름 누빔패드/시어서커/침대패드,22900,22900,45
가구/침구,ALL,87,[벨리에르]인견 토퍼 침구 풀세트(사이즈 3가지),39900,39900,69
가구/침구,ALL,88,컴퓨터 사무용 책상 학생 공부 편안한 의자,24900,24900,68
가구/침구,ALL,89,[파크론][파크론] [2P세트] 고밀도 25배 프리미엄 캠핑매트 (200x140cm),29900,29900,0
식품,ALL,93,[동서]국내산100% 현미녹차 200T+8T/둥굴레차/메밀차/티백,12500,12500,45
식품,ALL,94,더간편한육수명장 요즘뭐먹지 육수명장 (200알 + 무,55910,55910,6
식품,ALL,95,상하목장 유기농 우유 200ml 24팩 2박스 총48팩_무배,37900,37900,2
식품,ALL,96,초록원 딸기잼 1kg+1kg/국내산 딸기쨈/식빵 /안전포장,12600,12600,0
식품,ALL,97,[매일유업]매일 상하치즈 유기농 1~3단계 110매 모음,27500,27500,9
식품,ALL,98,[농협]예산 특등급 삼광미 총 20kg (10kg+10kg),64900,64900,0
식품,ALL,99,[CJ제일제당] 맛밤 80g X 24개,39900,39900,0
식품,ALL,100,[아워홈]지리산수 핑크 500ml 20병/생수전문배송,3900,3900,9
화장품/헤어,ALL,76,[라벨영]쇼킹 티트리스팟 3개 /말썽+예민피부/진정/,28000,28000,0
화장품/헤어,ALL,77,[뉴트로지나]딥클린 폼클렌져 220g 리미티드에디션 3개,25900,25900,21
화장품/헤어,ALL,78,[더바디샵][더바디샵] 화이트 머스크 샤워젤 400ML(94662),18280,18280,14
화장품/헤어,ALL,79,[해피바스]해피바스 마이크로 미셀라 소프트휩 클렌징폼 75G 특가,2900,2900,0
